01757584385,01736737918
01757584385,01743275439
01794677866,01782335193
01794677866,01735727669
01743581225,01741775995
01743581225,01776625579
01753529043,01776022042
01753529043,01724831993
01724833897,01747341672
01724833897,01752571705
01713144648,01741261535
01713144648,01723672315
01710745383,01768679207
01710745383,01794756669
01762079782,01770734614
01762079782,01755337741
01715151373,01750243214
01715151373,01730259070
01705394390,01719914243
01705394390,01766107987
01797350927,01747013342
01797350927,01722349279
01787509532,01769466313
01787509532,01748785746
01798019872,01729454412
01798019872,01734152011
01783662302,01757935139
01783662302,01739823009
01733845269,01783411433
01733845269,01716603539
01727617205,01710185312
01727617205,01789266881
01778562683,01710914021
01778562683,01795247412
01744382635,01748685961
01744382635,01747341672
01754523169,01708903201
01754523169,01728710443
01716291181,01781282360
01716291181,01734282151
01776208465,01750838401
01776208465,01759905458
01713062376,01721326817
01713062376,01711085560
01713197285,01702457132
01713197285,01752571705
01783235126,01750243214
01783235126,01794369970
01720939890,01783662302
01720939890,01728710443
01767446400,01770184816
01767446400,01735227730
01746033698,01736927075
01746033698,01740646419
01709816985,01768176663
01709816985,01792619670
01701312930,01737347601
01701312930,01789523452
01705397647,01763225985
01705397647,01761815776
01735949752,01794677866
01735949752,01778139748
01755337741,01729865773
01755337741,01721664644
01704434158,01778269679
01704434158,01714653129
01738541306,01748170210
01738541306,01715295156
01797426614,01783235126
01797426614,01752571705
01748634181,01701049410
01748634181,01792684571
01721430205,01705845304
01721430205,01766107987
01738335929,01782623683
01738335929,01781201762
01775420292,01731862849
01775420292,01704699562
01766794236,01799319021
01766794236,01733845269
01783411433,01715295156
01783411433,01712687858
01789266881,01797550467
01789266881,01727186604
01766522958,01712687858
01766522958,01794369970
01713792281,01785277773
01713792281,01757584385
01736927075,01767338463
01736927075,01735727669
01754877389,01747472058
01754877389,01700601327
01711432215,01764907365
01711432215,01707465795
01779876756,01770184816
01779876756,01724833897
01705845304,01754338954
01705845304,01714543845
01768907558,01764266498
01768907558,01765066332
01790894592,01798019872
01790894592,01735566144
01764121009,01748805168
01764121009,01791009393
01786291508,01728710443
01786291508,01708124637
01708124637,01749600924
01708124637,01782322613
01763531668,01795590993
01763531668,01737236559
01773585894,01787148977
01773585894,01754344541
01748170210,01784706596
01748170210,01764121009
01741704913,01750325802
01741704913,01722349279
01762556395,01719707919
01762556395,01700506706
01722673545,01713445015
01722673545,01725710881
01730259070,01736542590
01730259070,01759905458
01787400059,01740646419
01787400059,01721620647
01774749429,01783662302
01774749429,01776370255
01797550467,01750261806
01797550467,01725853172
01741596241,01704501749
01741596241,01740283229
01703303040,01778794670
01703303040,01713902961
01740283229,01739380950
01740283229,01757935139
01798176562,01795764023
01798176562,01795247412
01732570239,01738541306
01732570239,01754811074
01794756669,01744474614
01794756669,01740283229
01786388452,01794756669
01786388452,01778806645
01799971297,01769466313
01799971297,01739691515
01770918622,01710255354
01770918622,01742734043
01721286710,01762866453
01721286710,01745559355
01707323531,01767413181
01707323531,01796711595
01706210760,01791806616
01706210760,01777454299
01710194004,01769466313
01710194004,01774749429
01759451525,01768176663
01759451525,01764361637
01747305555,01763306477
01747305555,01719773103
01719094205,01775236758
01719094205,01734326571
01726853063,01712687858
01726853063,01769719134
01754811074,01748368650
01754811074,01719707919
01764361637,01745660811
01764361637,01763225985
01751514346,01741596241
01751514346,01748368650
01750879190,01743581225
01750879190,01776370255
01778794670,01700810277
01778794670,01727050722
01733175570,01767812470
01733175570,01754845860
01703342818,01731882403
01703342818,01763225985
01706056956,01703303040
01706056956,01783411433
01733760643,01788492732
01733760643,01712958190
01705663312,01740436197
01705663312,01731882403
01749600924,01792512553
01749600924,01716752603
01731322700,01761639072
01731322700,01794369970
01740281637,01779773404
01740281637,01738093192
